generation,label,total_cost,mean_error_m,no_coverage_rate,localizable_impacts,num_impacts
203,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
204,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
204,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
205,GA_best_gen,3.9419322821824947,3.844071788666234,0.0,30,30
205,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
206,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
206,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
207,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
207,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
208,GA_best_gen,3.9347984856856284,3.83931592433499,0.0,30,30
208,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
209,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
209,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
210,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
210,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
211,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
211,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
212,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
212,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
213,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
213,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
214,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
214,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
215,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
215,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
216,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
216,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
217,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
217,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
218,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
218,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
219,GA_best_gen,3.9419322821824947,3.844071788666234,0.0,30,30
219,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
220,GA_best_gen,3.91782528555987,3.8280004575844844,0.0,30,30
220,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
221,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
221,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
222,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
222,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
223,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
223,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
224,GA_best_gen,3.9642266489650044,3.8666952576225504,0.0,30,30
224,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
225,GA_best_gen,3.935775324372355,3.839967150126141,0.0,30,30
225,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
226,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
226,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
227,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
227,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
228,GA_best_gen,3.9505797490600107,3.8576581059205526,0.0,30,30
228,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
229,GA_best_gen,3.954793093405032,3.848731619268167,0.0,30,30
229,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
230,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
230,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
231,GA_best_gen,3.9092271104373637,3.818354297289721,0.0,30,30
231,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
232,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
232,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
233,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
233,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
234,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
234,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
235,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
235,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
236,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
236,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
237,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
237,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
238,GA_best_gen,3.9021616751288963,3.8214045648520525,0.0,30,30
238,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
239,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
239,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
240,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
240,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
241,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
241,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
242,GA_best_gen,3.9712920842734714,3.8636449900602186,0.0,30,30
242,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
243,GA_best_gen,3.8971828481949076,3.8142996142425076,0.0,30,30
243,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
244,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
244,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
245,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
245,GA_best_global,3.885258372851636,3.802375138899236,0.0,30,30
246,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
246,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
247,GA_best_gen,3.93326420921149,3.8421395875737816,0.0,30,30
247,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
248,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
248,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
249,GA_best_gen,3.9092271104373637,3.818354297289721,0.0,30,30
249,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
250,GA_best_gen,3.8798673083463866,3.798781095895736,0.0,30,30
250,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
251,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
251,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
252,GA_best_gen,3.909157212588866,3.8260682564920327,0.0,30,30
252,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
253,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
253,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
254,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
254,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
255,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
255,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
256,GA_best_gen,3.8649090761698757,3.788808941111396,0.0,30,30
256,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
257,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
257,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
258,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
258,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
259,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
259,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
260,GA_best_gen,3.931521477219873,3.840977766246037,0.0,30,30
260,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
261,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
261,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
262,GA_best_gen,3.931521477219873,3.840977766246037,0.0,30,30
262,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
263,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
263,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
264,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
264,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
265,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
265,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
266,GA_best_gen,3.903695951603035,3.818580901613261,0.0,30,30
266,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
267,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
267,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
268,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
268,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
269,GA_best_gen,3.903695951603035,3.818580901613261,0.0,30,30
269,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
270,GA_best_gen,3.9227542234431714,3.8352612412877756,0.0,30,30
270,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
271,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
271,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
272,GA_best_gen,3.9226178228889226,3.847778148690351,0.0,30,30
272,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
273,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
273,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
274,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
274,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
275,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
275,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
276,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
276,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
277,GA_best_gen,3.8971828481949076,3.8142996142425076,0.0,30,30
277,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
278,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
278,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
279,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
279,GA_best_global,3.8649090761698757,3.788808941111396,0.0,30,30
280,GA_best_gen,3.8606892496070646,3.789970548517279,0.0,30,30
280,GA_best_global,3.8606892496070646,3.789970548517279,0.0,30,30
281,GA_best_gen,3.9347984856856284,3.83931592433499,0.0,30,30
281,GA_best_global,3.8606892496070646,3.789970548517279,0.0,30,30
282,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
282,GA_best_global,3.8606892496070646,3.789970548517279,0.0,30,30
283,GA_best_gen,3.8813316869720276,3.803671391859256,0.0,30,30
283,GA_best_global,3.8606892496070646,3.789970548517279,0.0,30,30
284,GA_best_gen,3.93326420921149,3.8421395875737816,0.0,30,30
284,GA_best_global,3.8606892496070646,3.789970548517279,0.0,30,30
285,GA_best_gen,3.841630977766928,3.7732902088427642,0.0,30,30
285,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
286,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
286,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
287,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
287,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
288,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
288,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
289,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
289,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
290,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
290,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
291,GA_best_gen,3.855760311723763,3.7827097648139874,0.0,30,30
291,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
292,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
292,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
293,GA_best_gen,3.9021616751288963,3.8214045648520525,0.0,30,30
293,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
294,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
294,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
295,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
295,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
296,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
296,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
297,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
297,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
298,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
298,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
299,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
299,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
300,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
300,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
301,GA_best_gen,3.8798673083463866,3.798781095895736,0.0,30,30
301,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
302,GA_best_gen,3.8971828481949076,3.8142996142425076,0.0,30,30
302,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
303,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
303,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
304,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
304,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
305,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
305,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
306,GA_best_gen,3.9580164381337575,3.8593641076966914,0.0,30,30
306,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
307,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
307,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
308,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
308,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
309,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
309,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
310,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
310,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
311,GA_best_gen,3.8813316869720276,3.803671391859256,0.0,30,30
311,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
312,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
312,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
313,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
313,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
314,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
314,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
315,GA_best_gen,3.93326420921149,3.8421395875737816,0.0,30,30
315,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
316,GA_best_gen,3.9419322821824947,3.844071788666234,0.0,30,30
316,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
317,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
317,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
318,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
318,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
319,GA_best_gen,3.8798673083463866,3.798781095895736,0.0,30,30
319,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
320,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
320,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
321,GA_best_gen,3.8798673083463866,3.798781095895736,0.0,30,30
321,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
322,GA_best_gen,3.9092271104373637,3.818354297289721,0.0,30,30
322,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
323,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
323,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
324,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
324,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
325,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
325,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
326,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
326,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
327,GA_best_gen,3.9092271104373637,3.818354297289721,0.0,30,30
327,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
328,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
328,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
329,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
329,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
330,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
330,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
331,GA_best_gen,3.8813316869720276,3.803671391859256,0.0,30,30
331,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
332,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
332,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
333,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
333,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
334,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
334,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
335,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
335,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
336,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
336,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
337,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
337,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
338,GA_best_gen,3.903695951603035,3.818580901613261,0.0,30,30
338,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
339,GA_best_gen,3.888877813755603,3.8047880995018803,0.0,30,30
339,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
340,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
340,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
341,GA_best_gen,3.91782528555987,3.8280004575844844,0.0,30,30
341,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
342,GA_best_gen,3.8971828481949076,3.8142996142425076,0.0,30,30
342,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
343,GA_best_gen,3.873710350536248,3.794676457355644,0.0,30,30
343,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
344,GA_best_gen,3.895027878632031,3.816648700520809,0.0,30,30
344,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
345,GA_best_gen,3.903695951603035,3.818580901613261,0.0,30,30
345,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
346,GA_best_gen,3.9021616751288963,3.8214045648520525,0.0,30,30
346,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
347,GA_best_gen,3.909157212588866,3.8260682564920327,0.0,30,30
347,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
348,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
348,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
349,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
349,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
350,GA_best_gen,3.8798673083463866,3.798781095895736,0.0,30,30
350,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
351,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
351,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
352,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
352,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
353,GA_best_gen,3.8904804514181404,3.8097705681566647,0.0,30,30
353,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
354,GA_best_gen,3.9156204269463064,3.8305053769565323,0.0,30,30
354,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
355,GA_best_gen,3.8487647742637936,3.7780460731740075,0.0,30,30
355,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
356,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
356,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
357,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
357,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
358,GA_best_gen,3.8606892496070646,3.789970548517279,0.0,30,30
358,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
359,GA_best_gen,3.8960116102524687,3.8095439638331245,0.0,30,30
359,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
360,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
360,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
361,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
361,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
362,GA_best_gen,3.93326420921149,3.8421395875737816,0.0,30,30
362,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
363,GA_best_gen,3.8714424870078976,3.7971393734511674,0.0,30,30
363,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
364,GA_best_gen,3.872733511849521,3.794025231564493,0.0,30,30
364,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
365,GA_best_gen,3.903695951603035,3.818580901613261,0.0,30,30
365,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
366,GA_best_gen,3.93326420921149,3.8421395875737816,0.0,30,30
366,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
367,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
367,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
368,GA_best_gen,3.895027878632031,3.816648700520809,0.0,30,30
368,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
369,GA_best_gen,3.9106914890630047,3.823244593253241,0.0,30,30
369,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
370,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
370,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
371,GA_best_gen,3.9642266489650044,3.8666952576225504,0.0,30,30
371,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
372,GA_best_gen,3.926130412714625,3.8373837232425383,0.0,30,30
372,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
373,GA_best_gen,3.9092271104373637,3.818354297289721,0.0,30,30
373,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
374,GA_best_gen,3.9021616751288963,3.8214045648520525,0.0,30,30
374,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
375,GA_best_gen,3.8904804514181404,3.8097705681566647,0.0,30,30
375,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
376,GA_best_gen,3.8487647742637936,3.7780460731740075,0.0,30,30
376,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
377,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
377,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
378,GA_best_gen,3.8904804514181404,3.8097705681566647,0.0,30,30
378,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
379,GA_best_gen,3.841630977766928,3.7732902088427642,0.0,30,30
379,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
380,GA_best_gen,3.855760311723763,3.7827097648139874,0.0,30,30
380,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
381,GA_best_gen,3.8798673083463866,3.798781095895736,0.0,30,30
381,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
382,GA_best_gen,3.9021616751288963,3.8214045648520525,0.0,30,30
382,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
383,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
383,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
384,GA_best_gen,3.8487647742637936,3.7780460731740075,0.0,30,30
384,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
385,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
385,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
386,GA_best_gen,3.8606892496070646,3.789970548517279,0.0,30,30
386,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
387,GA_best_gen,3.903695951603035,3.818580901613261,0.0,30,30
387,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
388,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
388,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
389,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
389,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
390,GA_best_gen,3.9021616751288963,3.8214045648520525,0.0,30,30
390,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
391,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
391,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
392,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
392,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
393,GA_best_gen,3.8798673083463866,3.798781095895736,0.0,30,30
393,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
394,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
394,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
395,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
395,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
396,GA_best_gen,3.903695951603035,3.818580901613261,0.0,30,30
396,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
397,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
397,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
398,GA_best_gen,3.895027878632031,3.816648700520809,0.0,30,30
398,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
399,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
399,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
400,GA_best_gen,3.9347984856856284,3.83931592433499,0.0,30,30
400,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
401,GA_best_gen,3.910829748099901,3.823336765944505,0.0,30,30
401,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
402,GA_best_gen,3.9106914890630047,3.823244593253241,0.0,30,30
402,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
403,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
403,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
404,GA_best_gen,3.8798673083463866,3.798781095895736,0.0,30,30
404,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
405,GA_best_gen,3.9434459525631445,3.8529022415893084,0.0,30,30
405,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
406,GA_best_gen,3.8798673083463866,3.798781095895736,0.0,30,30
406,GA_best_global,3.841630977766928,3.7732902088427642,0.0,30,30
407,GA_best_gen,3.885258372851636,3.802375138899236,0.0,30,30
